u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,junction,ref,width,est_width,tunnel,bridge
417976089,417976047,0,35712018,residential,,30,Passatge de Tona,False,True,155.14357371924172,"LINESTRING (2.1461257 41.4153521, 2.1460914 41.415392, 2.1456225 41.4159457, 2.1455908 41.4159749, 2.1455508 41.4159875, 2.1454819 41.4159983, 2.1454368 41.4159972, 2.145395 41.4159885, 2.1453429 41.4159647, 2.144836 41.4157115)",,,,,,,
417976089,8286877334,0,139987151,tertiary,,30,Passeig de la Mare de Déu del Coll,False,False,64.67696534675487,"LINESTRING (2.1461257 41.4153521, 2.1461932 41.4153842, 2.1463889 41.4154821, 2.146602 41.4155874, 2.1466316 41.4156073, 2.1466727 41.415637, 2.1467496 41.4156943)",,,,,,,
417976089,417976041,0,139987151,tertiary,,30,Passeig de la Mare de Déu del Coll,False,True,87.49679835954036,"LINESTRING (2.1461257 41.4153521, 2.1459872 41.4152883, 2.1459205 41.4152577, 2.1458963 41.415244, 2.1455061 41.4150527, 2.1452449 41.4149247)",,,,,,,
417976246,417976319,0,35713054,residential,,30,Carrer de Montornès,True,False,178.80269053687962,"LINESTRING (2.1434426 41.4169948, 2.1433283 41.4170359, 2.1430884 41.417151, 2.1429698 41.4172381, 2.1427704 41.4174196, 2.1426783 41.4175642, 2.1426118 41.4177255, 2.1425856 41.4178992, 2.1425874 41.418062, 2.1425982 41.4181069, 2.1426169 41.4181577, 2.142638 41.4182132, 2.1426597 41.418253, 2.1426943 41.4183223)",,,,2.5,,,
417976269,417978027,0,35715327,residential,,30,Carrer de Palou,True,False,272.7659573404201,"LINESTRING (2.1433622 41.4195058, 2.1428769 41.4193143, 2.1424537 41.419042, 2.142357 41.4189939, 2.1422494 41.4189484, 2.1421684 41.4189379, 2.1420819 41.4189364, 2.1419668 41.41896, 2.1418696 41.4190006, 2.1417951 41.4190461, 2.1417552 41.4190906, 2.1417284 41.4191352, 2.1416941 41.4192896, 2.1415044 41.4200905)",,,,4.8,,,
417976269,417976918,0,554123636,residential,1,30,Plaça d'Olèrdola,True,False,48.59808191911563,"LINESTRING (2.1433622 41.4195058, 2.1433267 41.4194737, 2.1433063 41.4194349, 2.1433044 41.41939, 2.1433158 41.4193579, 2.1433375 41.4193302, 2.1433842 41.4192965, 2.1434438 41.4192776, 2.1434954 41.4192762, 2.1435528 41.4192877, 2.1436162 41.419329)",,roundabout,,5.6,,,
417976319,412453212,0,"[34099193, 882006998]",residential,,30,Carrer de Capellades,True,False,177.47970732671246,"LINESTRING (2.1426943 41.4183223, 2.1424859 41.4182642, 2.1423882 41.418244, 2.1422699 41.4182228, 2.1421972 41.4182136, 2.1421282 41.4182085, 2.1420514 41.4182074, 2.1419773 41.4182083, 2.1418849 41.4182137, 2.1417972 41.4182235, 2.1416769 41.4182479, 2.141603 41.4182681, 2.1415331 41.418294, 2.1414563 41.4183287, 2.1413835 41.4183648, 2.1413244 41.4183995, 2.141266 41.4184403, 2.1411857 41.4185048, 2.1411036 41.4185716, 2.1410607 41.4186063, 2.1410384 41.4186243, 2.1410065 41.4186564, 2.1409712 41.4186884, 2.1409425 41.4187153, 2.140913 41.4187431, 2.140869 41.4187714)",,,,,,,
417976319,417976347,0,139987149,residential,,20,Carrer de Montornès,True,False,71.82938104966138,"LINESTRING (2.1426943 41.4183223, 2.1431662 41.4187635, 2.1432276 41.4188294)",,,,,,,
417976347,417976246,0,35713386,residential,,30,Passatge de Montornès,True,False,205.2566218913878,"LINESTRING (2.1432276 41.4188294, 2.1432709 41.4187408, 2.1433335 41.4182148, 2.1433935 41.4177127, 2.1434365 41.4173394, 2.1434438 41.4170353, 2.1434426 41.4169948)",,,,3.5,,,
417976347,417976918,0,139987149,residential,,20,Carrer de Montornès,True,False,64.31254228131449,"LINESTRING (2.1432276 41.4188294, 2.1432819 41.4188992, 2.1434758 41.4191485, 2.1436162 41.419329)",,,,,,,
417976918,417976269,0,35714266,residential,1,30,Plaça d'Olèrdola,True,False,42.636953663472745,"LINESTRING (2.1436162 41.419329, 2.1436385 41.4193574, 2.143652 41.4193907, 2.143649 41.4194358, 2.143623 41.4194798, 2.1435855 41.4195106, 2.1435321 41.4195319, 2.1434726 41.4195383, 2.1434136 41.4195292, 2.1433622 41.4195058)",,roundabout,,5.6,,,
417978022,417978162,0,1539843502,residential,,30,Carrer de Veciana,False,False,30.972610618261342,"LINESTRING (2.1432801 41.4201189, 2.1429087 41.4201143)",,,,5.7,,,
417978022,417978151,0,"[35715012, 35715071]",residential,,30,"['Carrer de Mediona', ""Carrer d'Ariosto""]",True,False,188.4112554631071,"LINESTRING (2.1432801 41.4201189, 2.1432352 41.4201693, 2.1431838 41.420227, 2.142205 41.4210636, 2.1418343 41.4208439, 2.1417447 41.4207737)",,,,,,,
417978022,13117186621,0,1539843502,residential,,30,Carrer de Veciana,False,True,42.922156653216895,"LINESTRING (2.1432801 41.4201189, 2.1436346 41.4201243, 2.143764 41.4201362, 2.143793 41.4201414)",,,,5.7,,,
417978027,12947788312,0,"[554123634, 1408951011]",residential,,30,Carrer de Veciana,True,False,141.34159715990594,"LINESTRING (2.1415044 41.4200905, 2.1414773 41.4201528, 2.1414496 41.4202092, 2.1414242 41.4202551, 2.1408862 41.4210987, 2.1408312 41.421178, 2.1407904 41.4212424)",,,,,,,
417978151,417978156,0,35715071,residential,,30,Carrer d'Ariosto,True,False,109.69869119667095,"LINESTRING (2.1417447 41.4207737, 2.1416861 41.4207198, 2.1416676 41.4206926, 2.1416566 41.4206653, 2.1416497 41.4206326, 2.1416486 41.4206015, 2.1416567 41.4205697, 2.1416751 41.4205255, 2.1416984 41.4204866, 2.1417338 41.4204323, 2.1417719 41.4203885, 2.1418315 41.4203284, 2.1418863 41.4202842, 2.1419491 41.4202375, 2.1419928 41.4202124, 2.1420437 41.4201898, 2.1420855 41.4201753, 2.1421358 41.4201613, 2.1421943 41.4201494, 2.1422487 41.4201402, 2.1422978 41.4201336, 2.1423949 41.4201281)",,,,,,,
417978151,417978156,1,276208160,residential,,30,Carrer de Goldoni,True,False,99.71568903268464,"LINESTRING (2.1417447 41.4207737, 2.1418711 41.4207308, 2.1419674 41.420705, 2.1420184 41.4206885, 2.1420625 41.4206722, 2.1421083 41.4206507, 2.142156 41.4206244, 2.1422021 41.4205952, 2.1422365 41.4205658, 2.1422729 41.4205288, 2.1423071 41.4204895, 2.1423354 41.4204482, 2.1423604 41.4204066, 2.1423834 41.4203542, 2.1423979 41.4203087, 2.1424058 41.4202642, 2.1424053 41.4202195, 2.1423949 41.4201281)",,,,,,,
417978156,417978162,0,35715071,residential,,30,Carrer d'Ariosto,True,False,43.033650502431314,"LINESTRING (2.1423949 41.4201281, 2.1427743 41.4201328, 2.1429087 41.4201143)",,,,,,,
417978162,417978022,0,1539843502,residential,,30,Carrer de Veciana,False,True,30.972610618261342,"LINESTRING (2.1429087 41.4201143, 2.1432801 41.4201189)",,,,5.7,,,
417978162,417978027,0,140001507,residential,,30,Carrer de Veciana,True,False,142.5369637683305,"LINESTRING (2.1429087 41.4201143, 2.1427872 41.4200834, 2.1427137 41.4200558, 2.1426739 41.4200365, 2.1425822 41.4199722, 2.142515 41.4199246, 2.1424528 41.4198841, 2.1423791 41.4198451, 2.142321 41.4198212, 2.142219 41.4197939, 2.1420908 41.4197879, 2.1419794 41.4197893, 2.1418754 41.4198124, 2.1417784 41.4198408, 2.1416744 41.419909, 2.1415044 41.4200905)",,,,5.7,,,
417978406,417978595,0,35715491,residential,,30,Carrer de Santa Rosalia,True,False,197.932794284834,"LINESTRING (2.1432496 41.4206437, 2.1434196 41.4206957, 2.1435967 41.4207498, 2.1452206 41.4212463, 2.1453247 41.4212787, 2.1454477 41.4213158)",,,,,,,
417978406,13117186629,0,139894183,residential,,30,Carrer del General Mendoza,False,False,68.16415706799742,"LINESTRING (2.1432496 41.4206437, 2.1433484 41.4205675, 2.1436948 41.4203005, 2.1438142 41.4202005)",,,,,,,
417978595,417978597,0,35715491,residential,,30,Carrer de Santa Rosalia,True,False,138.54791263508923,"LINESTRING (2.1454477 41.4213158, 2.145684 41.4213948, 2.1465836 41.4216977, 2.1467969 41.421767, 2.1469674 41.4218195)",,,,,,,
417978595,417979070,0,"[902363529, 35715585]","['living_street', 'residential']",,30,Carrer de Castellbisbal,True,False,281.5261574799075,"LINESTRING (2.1454477 41.4213158, 2.1453369 41.4213241, 2.1450778 41.4213436, 2.1450417 41.4213447, 2.1447463 41.4213658, 2.1443778 41.4213544, 2.1442632 41.4213301, 2.1442089 41.4213166, 2.1439685 41.421225, 2.1436879 41.4210849, 2.1434192 41.4209532, 2.1433036 41.4209396, 2.143235 41.4209445, 2.1431082 41.4210028, 2.1430489 41.4211196, 2.1429887 41.4212419, 2.1429873 41.4213402, 2.1430279 41.4214331, 2.1430802 41.4215139, 2.1431251 41.4215379, 2.1431612 41.4215602, 2.1431803 41.421587)",,,,,,,
417978597,412451697,0,35715491,residential,,30,Carrer de Santa Rosalia,True,False,215.9181005992326,"LINESTRING (2.1469674 41.4218195, 2.1470799 41.421853, 2.1472336 41.4219073, 2.1479986 41.4221528, 2.1481898 41.4222151, 2.1482751 41.4222444, 2.1483308 41.4222761, 2.1483712 41.4223074, 2.1484107 41.422365, 2.1484352 41.4224194, 2.1485751 41.4227644, 2.1486844 41.4229882, 2.148704 41.4230421)",,,,,,,
417978597,412451336,0,"[1554430841, 35715593]","['living_street', 'residential']",,"['30', '20']",Carrer del Besòs,True,False,130.00057922896093,"LINESTRING (2.1469674 41.4218195, 2.1470936 41.4218269, 2.1472626 41.4218368, 2.1473556 41.4218444, 2.1481287 41.4219135, 2.148313 41.4219291, 2.1483713 41.4219358, 2.1484472 41.4219505, 2.148512 41.4219661)",,,,,,,
417979070,417979376,0,553132243,residential,,30,Carrer de Fastenrath,True,False,59.56738872148125,"LINESTRING (2.1431803 41.421587, 2.1428897 41.4218318, 2.1428068 41.4219016, 2.1427683 41.4219341, 2.142706 41.4219876)",,,,,,,
417979369,417979070,0,35715679,residential,,30,Carrer de Fastenrath,True,False,180.18086346820186,"LINESTRING (2.1451383 41.4219295, 2.1447953 41.4218266, 2.1447848 41.4218231, 2.1445151 41.4217347, 2.1441194 41.4216048, 2.1441057 41.421601, 2.1436688 41.4214567, 2.143537 41.4214349, 2.143385 41.4214538, 2.1432562 41.421523, 2.1431803 41.421587)",,,,,,,
417979369,417979459,0,49527809,living_street,,20,Carrer del Besòs,True,False,103.17524075931796,"LINESTRING (2.1451383 41.4219295, 2.1452182 41.4219252, 2.1463301 41.4218578, 2.1463718 41.421856)",,,,,,,
417979376,614623610,0,139894177,residential,1,30,Carrer d'Arenys,True,False,71.19552800929564,"LINESTRING (2.142706 41.4219876, 2.1423902 41.4219663, 2.1421482 41.4219474, 2.1420353 41.4219386, 2.1418563 41.4219246)",,,,,,,
417979459,417978597,0,49527809,living_street,,20,Carrer del Besòs,True,False,49.82800438686171,"LINESTRING (2.1463718 41.421856, 2.1464142 41.4218527, 2.1467165 41.4218344, 2.1469021 41.4218234, 2.1469674 41.4218195)",,,,,,,
417979580,417979586,0,157317849,residential,1,30,Carrer d'Arenys,True,False,165.68002419864587,"LINESTRING (2.1475753 41.4233854, 2.1474571 41.4233418, 2.1458801 41.4228475, 2.1457456 41.4228047)",,,,,,,
417979586,412451710,0,35715736,residential,,30,Carrer de Rossell,True,False,130.42099878061845,"LINESTRING (2.1457456 41.4228047, 2.1457754 41.4227653, 2.1458143 41.422714, 2.1470578 41.4226036, 2.1472295 41.4225884)",,,,,,,
417979586,417979376,0,157317849,residential,1,30,Carrer d'Arenys,True,False,270.28485058526604,"LINESTRING (2.1457456 41.4228047, 2.1455429 41.4227432, 2.1448161 41.4225179, 2.1445488 41.422435, 2.1436465 41.4221498, 2.1433736 41.4220819, 2.143291 41.422063, 2.1430077 41.4220173, 2.1429578 41.4220117, 2.1428292 41.4219972, 2.142706 41.4219876)",,,,,,,
418127462,30294516,0,4752046,living_street,,20,Carrer de Cornet i Mas,True,False,61.08393062315446,"LINESTRING (2.1234396 41.3983078, 2.1234906 41.3982347, 2.1237959 41.3978279)",,,,,,,
418127462,30313440,0,35764191,living_street,,20,Carrer del Pedró de la Creu,True,False,73.72581496200766,"LINESTRING (2.1234396 41.3983078, 2.1227449 41.3979607, 2.122704 41.3979402)",,,,,,,
418136959,417808247,0,35764850,residential,1,30,Carrer de l'Hort de la Vila,True,False,66.53602845694815,"LINESTRING (2.1228954 41.3989363, 2.1231706 41.3991016, 2.1235155 41.3993127)",,,,,,,
418137494,533616095,0,238862123,tertiary,1,50,Via Augusta,True,False,54.02041096774124,"LINESTRING (2.1235444 41.3998545, 2.123631 41.3997724, 2.1237655 41.3996461, 2.123791 41.3996256, 2.1238219 41.3996061, 2.1238503 41.3995877, 2.1239045 41.3995615, 2.1240047 41.3995226)",,,,6,,,
418137494,13728475403,0,1548212379,residential,,30,Carrer de Salvador Mundí,False,False,12.690529314608053,"LINESTRING (2.1235444 41.3998545, 2.1235138 41.3998332, 2.123483 41.3998161, 2.123478 41.3998132, 2.1234248 41.3997842)",,,,,,,
418161846,533615996,0,35766195,living_street,,20,Carrer de Pere Tarrés,True,False,48.086904990573885,"LINESTRING (2.120217 41.4000231, 2.1204529 41.3997166, 2.1204716 41.3996923, 2.1205053 41.3996486)",,,,,,,
418162911,30294516,0,1550136683,living_street,,20,Carrer de Cornet i Mas,False,True,51.016924015198704,"LINESTRING (2.1241018 41.3974306, 2.1237959 41.3978279)",,,,,,,
418167603,417807964,0,35682487,living_street,,20,Carrer de Bonaplata,True,False,65.97612006480615,"LINESTRING (2.1228817 41.3963528, 2.1226623 41.3965787, 2.122504 41.3967686, 2.122437 41.3968431)",,,,,,,
418737418,3275080331,0,262841306,residential,,30,Carrer de Pau Gargallo,False,False,8.034185026672263,"LINESTRING (2.116628 41.3838874, 2.1167192 41.3839106)",,,,,,,
418737418,3275080341,0,35814811,residential,,30,Carrer de Pascual i Vila,True,False,45.94003887509773,"LINESTRING (2.116628 41.3838874, 2.1166914 41.3837619, 2.1168145 41.3834987)",,,,,,,
418737418,687897111,0,"[1162513993, 1162513994, 1488892755]",residential,2,30,Carrer de Pau Gargallo,False,True,329.38011511441357,"LINESTRING (2.116628 41.3838874, 2.116523 41.3838607, 2.1155775 41.3836202, 2.1148786 41.3834424, 2.1148486 41.3834348, 2.1148282 41.3834296, 2.1148094 41.3834248, 2.1147906 41.3834201, 2.1147272 41.3834039, 2.114342 41.383306, 2.1138854 41.3831898, 2.1131106 41.3829928, 2.1130297 41.3829722, 2.112887 41.3829412)",,,,,,,
418737419,8119755201,0,1539547774,residential,,30,Carrer de Pau Gargallo,False,False,4.305061919354656,"LINESTRING (2.1185952 41.3843873, 2.1186439 41.3844001)",,,,,,,
418737419,3275080331,0,262841306,residential,,30,Carrer de Pau Gargallo,False,True,165.2453668160489,"LINESTRING (2.1185952 41.3843873, 2.1185493 41.384376, 2.11846 41.3843533, 2.1169351 41.3839655, 2.1168686 41.3839486, 2.1167192 41.3839106)",,,,,,,
418737419,10778099644,0,"[1539547778, 1539547773]",residential,1,30,Carrer de Martí i Franquès,True,False,91.00813687529174,"LINESTRING (2.1185952 41.3843873, 2.1186308 41.3843133, 2.1186481 41.384275, 2.1187106 41.3841355, 2.1189079 41.3836804, 2.1189398 41.3836108)",,,,,,,
418737420,14018375386,0,1391886569,primary_link,3,50,Avinguda Diagonal (lateral mar),True,False,4.183039690359833,"LINESTRING (2.1180013 41.3857171, 2.1180484 41.38573)",,,,,,,
418737420,418737419,0,35814813,residential,1,30,Carrer de Martí i Franquès,True,False,155.95737856575423,"LINESTRING (2.1180013 41.3857171, 2.1180373 41.3856398, 2.1180558 41.3856, 2.118213 41.3852322, 2.1184574 41.3846841, 2.1185426 41.3845061, 2.1185952 41.3843873)",,,,,,,
418737421,418737418,0,35814811,residential,,30,Carrer de Pascual i Vila,True,False,155.6274537987913,"LINESTRING (2.1160454 41.3852169, 2.1160781 41.3851422, 2.1165926 41.3839578, 2.116628 41.3838874)",,,,,,,
418737421,823781730,0,129216261,primary_link,3,50,Avinguda Diagonal (lateral mar),True,False,81.67669682676676,"LINESTRING (2.1160454 41.3852169, 2.1166843 41.3853787, 2.1167379 41.3853923, 2.1169719 41.3854542)",,,,,,,
420051087,10001393038,0,1092039149,residential,,30,Carrer d'Aiguablava,True,False,16.55248911176088,"LINESTRING (2.1865918 41.4523665, 2.1865692 41.4523639, 2.1865498 41.4523563, 2.1865346 41.4523443, 2.1865254 41.4523294, 2.186523 41.452313, 2.1865278 41.4522969, 2.1865392 41.4522829, 2.186556 41.4522723, 2.1865765 41.4522663)",,,,,,,
420051087,9445929962,0,"[35929675, 1412557469]",residential,2,30,Carrer d'Aiguablava,False,False,26.951455405386035,"LINESTRING (2.1865918 41.4523665, 2.1865879 41.4524338, 2.1865864 41.4524631, 2.1865841 41.4525, 2.1865887 41.4526087)",,,,,,,
420051104,420051108,0,174662606,residential,2,30,Avinguda de Vallbona,False,False,432.9714209679708,"LINESTRING (2.1849564 41.4572124, 2.1849114 41.4572578, 2.1848884 41.457285, 2.1848707 41.4573149, 2.1848534 41.457359, 2.184784 41.4575881, 2.1847435 41.4576717, 2.1846693 41.4577877, 2.1845712 41.4579116, 2.1844871 41.4580052, 2.184366 41.4581159, 2.184228 41.4582268, 2.1842025 41.4582472, 2.1841694 41.4582732, 2.1840476 41.4583593, 2.1839996 41.4583928, 2.1832575 41.4589275, 2.1832347 41.4589447, 2.1832051 41.4589654, 2.1825806 41.4594192, 2.1823467 41.4595866, 2.1823213 41.4596064, 2.182297 41.4596257, 2.1818461 41.4599787, 2.1818193 41.4599991, 2.1817938 41.4600196, 2.1816425 41.460138)",,,,,,,
420051104,420061784,0,174662606,residential,2,30,Avinguda de Vallbona,False,True,541.9585731841524,"LINESTRING (2.1849564 41.4572124, 2.1850123 41.4571845, 2.1850481 41.4571749, 2.185315 41.4571293, 2.1853909 41.4571098, 2.1854894 41.4570799, 2.185704 41.4570081, 2.1859863 41.4568989, 2.1861043 41.4568403, 2.1862206 41.4567711, 2.1864392 41.4566232, 2.1865588 41.456531, 2.1867028 41.4564079, 2.1868485 41.4562752, 2.187135 41.4559834, 2.1873744 41.4556953, 2.1875606 41.4554246, 2.1876453 41.4552792, 2.1877188 41.4551329, 2.1877442 41.4550217, 2.1877539 41.4547763, 2.1877313 41.4546812, 2.1876498 41.4545075, 2.1875945 41.4544206, 2.1874622 41.4543004, 2.1874025 41.4542531, 2.1873401 41.4542086, 2.18726 41.4541596, 2.1871512 41.4540944, 2.1870671 41.4540429, 2.1870051 41.4540006, 2.1869421 41.4539527, 2.1868974 41.4539106, 2.1868764 41.4538862, 2.1868507 41.4538509, 2.1868246 41.4538068, 2.1868111 41.4537739, 2.1867985 41.4537289, 2.1867849 41.4536633, 2.1867699 41.4535839)",,,,,,,
420051104,2129606046,0,1270789513,residential,,30,Avinguda de Vallbona,True,False,14.806535428961395,"LINESTRING (2.1849564 41.4572124, 2.1849022 41.4571646, 2.1848435 41.4571096)",,,,,,,
420051108,420051104,0,174662606,residential,2,30,Avinguda de Vallbona,False,True,432.9714209679708,"LINESTRING (2.1816425 41.460138, 2.1817938 41.4600196, 2.1818193 41.4599991, 2.1818461 41.4599787, 2.182297 41.4596257, 2.1823213 41.4596064, 2.1823467 41.4595866, 2.1825806 41.4594192, 2.1832051 41.4589654, 2.1832347 41.4589447, 2.1832575 41.4589275, 2.1839996 41.4583928, 2.1840476 41.4583593, 2.1841694 41.4582732, 2.1842025 41.4582472, 2.184228 41.4582268, 2.184366 41.4581159, 2.1844871 41.4580052, 2.1845712 41.4579116, 2.1846693 41.4577877, 2.1847435 41.4576717, 2.184784 41.4575881, 2.1848534 41.457359, 2.1848707 41.4573149, 2.1848884 41.457285, 2.1849114 41.4572578, 2.1849564 41.4572124)",,,,,,,
420051108,7078045346,0,552617153,residential,2,30,Avinguda de Vallbona,False,False,61.0455018333315,"LINESTRING (2.1816425 41.460138, 2.1814851 41.4602474, 2.181452 41.4602679, 2.1812249 41.4604622, 2.1811454 41.460531, 2.1811396 41.460536)",,,,,,,
420051108,947196720,0,552617155,residential,2,30,Avinguda d'Escolapi Càncer,False,False,232.3915976054294,"LINESTRING (2.1816425 41.460138, 2.1814943 41.4600438, 2.1814705 41.4600288, 2.1813239 41.459936, 2.1810547 41.4597657, 2.1810279 41.4597501, 2.1807668 41.4595981, 2.1805316 41.4593627, 2.1805136 41.4593447, 2.1805061 41.459328, 2.1804704 41.459248, 2.1804397 41.459125, 2.1803926 41.4588588, 2.1803896 41.4588357, 2.1803854 41.458812, 2.1803649 41.4586572, 2.1803341 41.4584333)",,,,,,,
420058159,2111273194,0,553609935,residential,1,30,Plaça dels Eucaliptus,True,False,17.290286056117804,"LINESTRING (2.1810588 41.4606523, 2.1810606 41.4606745, 2.1810553 41.4606963, 2.1810431 41.4607166, 2.1810249 41.4607341, 2.1810016 41.4607478, 2.1809746 41.4607569, 2.1809454 41.460761)",,roundabout,,,,,
420058168,7078045348,0,"[310357099, 782394350]",residential,2,30,Carrer de Vallcivera,False,True,118.96205770094835,"LINESTRING (2.1797252 41.4614212, 2.1797918 41.4614108, 2.1799445 41.4613976, 2.1801209 41.4613602, 2.1802646 41.4613148, 2.1804005 41.4612497, 2.1804683 41.4612125, 2.1805444 41.4611618, 2.1806229 41.4610808, 2.1807267 41.4609743, 2.1807528 41.4609438, 2.1807841 41.4609051, 2.1808125 41.4608673, 2.1808255 41.4608485, 2.1808315 41.4608382)",,,,,,,
420058168,420058186,0,"[310357098, 1503469685]",residential,3,30,Carrer de Vallcivera,False,False,61.003952576162575,"LINESTRING (2.1797252 41.4614212, 2.1795923 41.4614883, 2.179578 41.4615049, 2.179543 41.4615377, 2.1794828 41.4615941, 2.1794147 41.4616597, 2.1793801 41.4616924, 2.179361 41.4617102, 2.1793017 41.4617729, 2.1792604 41.4618357)",,,,,,,
420058174,7078045379,0,"[906750213, 553988422, 601654408, 310357097, 931205429, 931205433]",residential,1,30,Carrer de Vallcivera,True,False,338.2696877852714,"LINESTRING (2.1759723 41.4597233, 2.1760336 41.4596089, 2.176048 41.4595857, 2.1761218 41.4595265, 2.1762773 41.4594128, 2.1763062 41.459391, 2.1763868 41.4593641, 2.1764666 41.4593778, 2.1767268 41.4595428, 2.1770011 41.4597304, 2.1773924 41.4599981, 2.1774126 41.460012, 2.1774642 41.4600473, 2.1775148 41.4600804, 2.1781263 41.4604803, 2.1789027 41.4609292, 2.178975 41.4609821, 2.1789949 41.4609928)",,,,,,,
